file,episode_id,seg_idx,t_start_s,t_end_s,t_mid_s,t_takeoff_s,t_since_takeoff_s,duration_s,n_samples,voltage_mean,duty_m1_mean,duty_m2_mean,duty_m3_mean,duty_m4_mean,duty_mean,Vapp_m1_mean,Vapp_m2_mean,Vapp_m3_mean,Vapp_m4_mean,Vapp_mean,altitude_mean
stampfly_udp_20260622T161016.jsonl,0,1,9.167508,10.347519,9.7575135,4.480015,5.2774985,1.1800110000000004,60,3.9539999999999997,0.72831,0.5235733333333333,0.7384699999999998,0.5003949999999999,0.6226870833333334,2.8797291733333332,2.07021564,2.9198984,1.9785671600000003,2.462102593333334,0.4345471367239952
stampfly_udp_20260622T161055.jsonl,0,0,5.800015,6.320264,6.0601395,3.467503,2.5926365000000002,0.5202489999999997,27,3.952,0.7398777777777779,0.4846074074074074,0.7541888888888889,0.4807518518518518,0.6148564814814814,2.9239969777777777,1.9151684740740744,2.9805544888888886,1.8999313185185187,2.4299128148148146,0.48595927048612525
stampfly_udp_20260622T165808.jsonl,0,0,5.465032,17.985043,11.725037500000001,4.465161,7.259876500000001,12.520011,627,3.9893460925039874,0.6872695374800638,0.5404216905901117,0.6836535885167464,0.5332003189792663,0.611136283891547,2.741388577990431,2.1560700937799044,2.726905875598086,2.1272951438596492,2.4379149228070176,0.48835621182428024
stampfly_udp_20260622T173150.jsonl,0,0,5.885006,6.825002,6.355003999999999,3.465004,2.8899999999999992,0.9399959999999998,48,4.020833333333333,0.621825,0.57929375,0.61865,0.5729770833333334,0.5981864583333333,2.500245983333333,2.3292418500000003,2.4874841,2.3038427,2.4052036583333334,0.5893388390541077
stampfly_udp_20260622T173150.jsonl,0,1,12.067536,13.905013,12.9862745,3.465004,9.5212705,1.8374769999999998,93,3.9820215053763444,0.6284774193548387,0.5798591397849463,0.6385516129032259,0.5757096774193549,0.6056494623655915,2.5026135655913975,2.3089945032258066,2.542737866666667,2.2924656000000003,2.411702883870968,0.5086829947528019
stampfly_udp_20260622T173150.jsonl,0,2,16.227711,17.365006,16.7963585,3.465004,13.3313545,1.1372950000000017,58,3.9679999999999995,0.6086706896551725,0.594255172413793,0.6146120689655172,0.5986086206896553,0.6040366379310346,2.415205296551724,2.3580045241379306,2.4387806896551725,2.3752790068965517,2.3968173793103444,0.523177025646999
stampfly_udp_20260622T173150.jsonl,0,3,18.885013,20.965042,19.9250275,3.465004,16.4600235,2.0800289999999997,105,3.9500190476190475,0.6422695238095238,0.5861780952380953,0.6608580952380951,0.5948161904761904,0.6210304761904761,2.5369938361904767,2.315372281904762,2.610427329523809,2.349499337142857,2.453073196190476,0.3984029798280625
stampfly_udp_20260622T173150.jsonl,0,4,22.645006,28.925,25.785003,3.465004,22.319999,6.279994000000002,315,3.9284317460317464,0.625963492063492,0.6042346031746032,0.6351003174603175,0.6091269841269841,0.6186063492063492,2.458994554920635,2.3737299174603175,2.4948741028571426,2.3929697904761906,2.4301420914285714,0.4791032337953174
stampfly_udp_20260622T181806.jsonl,0,0,5.845005,29.210017,17.527511,3.465017,14.062494000000001,23.365012,1169,3.9660838323353294,0.6690758768177929,0.5559803250641574,0.6672659538066723,0.5567604790419162,0.6122706586826347,2.6537258997433706,2.2046317700598803,2.646533735500428,2.2077278925577417,2.428154824465355,0.4842450860170751
stampfly_udp_20260622T183043.jsonl,0,0,6.225017,21.665025,13.945021,4.482512,9.462509,15.440007999999999,773,3.983151358344114,0.6912732212160414,0.5362090556274256,0.6885205692108668,0.532375679172057,0.6120946313065976,2.7526182219922375,2.1363019798188874,2.741686552134541,2.1210226483829238,2.437907350582148,0.4758166010367454
stampfly_udp_20260622T183043.jsonl,0,1,27.475007,29.097506,28.2862565,4.482512,23.8037445,1.6224989999999977,82,3.9200000000000013,0.6726865853658537,0.5825756097560976,0.6575109756097561,0.5682024390243903,0.6202439024390244,2.6369314146341467,2.283696390243902,2.577443024390244,2.22735356097561,2.4313560975609754,0.5491185479047822
stampfly_udp_20260622T191826.jsonl,0,0,5.625006,23.767504,14.696254999999999,4.464999,10.231255999999998,18.142498,908,3.89869603524229,0.6998588105726873,0.5541486784140969,0.7052074889867841,0.5617210352422907,0.6302340033039647,2.7282805612334804,2.160512103964758,2.749018762114537,2.189781802643172,2.4568983074889865,0.4742775254181303
stampfly_udp_20260622T191826.jsonl,0,1,24.987509,29.207506,27.0975075,4.464999,22.6325085,4.219996999999999,212,3.845584905660377,0.6469500000000001,0.6189141509433962,0.6602094339622642,0.6331297169811321,0.639800825471698,2.4879331849056605,2.380046320754717,2.5389283283018864,2.4346905018867924,2.4603995839622637,0.5186892288192263
stampfly_udp_20260624T125432.jsonl,0,0,12.097508,21.28751,16.692509,4.47,12.222509000000002,9.190002000000002,458,3.6471965065502188,0.7137655021834061,0.643147598253275,0.755743886462882,0.6586790393013101,0.6928340065502182,2.603314372052402,2.3454937816593886,2.7564863353711795,2.4021620960698686,2.5268641462882093,0.36284354537335023
